No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,season,datetime,pollution_event
5890,2013,11,1,9,169.0,204.0,10.0,75.7557,2000.0,48.87361389082744,9.0,1022.0,4.4,0.0,0.8,Fall,2013-11-01 09:00:00,True
5891,2013,11,1,10,168.0,172.0,12.0,80.4776,1700.0,48.87361389082744,10.4,1021.5,3.9,0.0,1.0,Fall,2013-11-01 10:00:00,True
5892,2013,11,1,11,181.0,295.0,13.0,85.4048,1600.0,48.87361389082744,11.0,1020.5,5.3,0.0,0.4,Fall,2013-11-01 11:00:00,True
5893,2013,11,1,12,167.0,169.0,9.0,98.1334,1600.0,0.2142,12.0,1019.7,5.6,0.0,1.0,Fall,2013-11-01 12:00:00,True
5894,2013,11,1,13,153.0,210.0,16.0,113.7362,1900.0,1.4994,12.7,1019.1,5.6,0.0,2.0,Fall,2013-11-01 13:00:00,True
5895,2013,11,1,14,205.0,255.0,22.0,135.9086,2100.0,2.142,12.3,1018.7,5.7,0.0,1.9,Fall,2013-11-01 14:00:00,True
5896,2013,11,1,15,229.0,236.0,27.0,120.7164,1700.0,8.568,11.7,1018.6,4.7,0.0,2.9,Fall,2013-11-01 15:00:00,True
5897,2013,11,1,16,244.0,236.0,37.0,110.2461,1400.0,8.1396,10.6,1018.6,6.2,0.0,1.6,Fall,2013-11-01 16:00:00,True
5898,2013,11,1,17,214.0,186.0,22.0,95.2592,1300.0,9.2106,10.3,1018.8,6.1,0.0,1.2,Fall,2013-11-01 17:00:00,True
5899,2013,11,1,18,198.0,155.0,12.0,98.7493,1400.0,0.2142,9.1,1018.9,5.8,0.0,0.4,Fall,2013-11-01 18:00:00,True
5900,2013,11,1,19,206.0,145.0,13.0,94.6433,1500.0,0.2142,7.7,1019.1,5.8,0.0,0.4,Fall,2013-11-01 19:00:00,True
5901,2013,11,1,20,179.0,114.0,12.0,93.0009,1400.0,48.87361389082744,6.6,1018.8,5.2,0.0,0.0,Fall,2013-11-01 20:00:00,True
5902,2013,11,1,21,157.0,103.0,11.0,87.4578,1200.0,48.87361389082744,6.1,1018.7,5.4,0.0,0.5,Fall,2013-11-01 21:00:00,True
5903,2013,11,1,22,172.0,129.0,10.0,80.067,1400.0,48.87361389082744,6.5,1018.6,6.1,0.0,0.5,Fall,2013-11-01 22:00:00,True
5904,2013,11,1,23,138.0,149.0,9.0,75.5504,1500.0,48.87361389082744,6.6,1018.3,6.2,0.0,0.0,Fall,2013-11-01 23:00:00,True
5905,2013,11,2,0,152.0,169.0,9.0,77.3981,1600.0,48.87361389082744,7.0,1017.9,6.6,0.0,0.7,Fall,2013-11-02 00:00:00,True
5906,2013,11,2,1,193.0,206.0,9.0,81.9147,1700.0,48.87361389082744,6.5,1017.7,6.1,0.0,0.1,Fall,2013-11-02 01:00:00,True
5907,2013,11,2,2,255.0,206.0,7.0,78.2193,1800.0,48.87361389082744,5.4,1017.2,5.0,0.0,0.0,Fall,2013-11-02 02:00:00,True
5908,2013,11,2,3,260.0,204.0,8.0,67.5437,1900.0,48.87361389082744,4.8,1016.9,4.5,0.0,0.6,Fall,2013-11-02 03:00:00,True
5909,2013,11,2,4,259.0,220.0,10.0,65.25878926575278,2100.0,48.87361389082744,4.1,1017.1,3.8,0.0,0.4,Fall,2013-11-02 04:00:00,True
5910,2013,11,2,5,222.0,243.0,14.0,38.1858,2400.0,48.87361389082744,3.9,1017.0,3.8,0.0,0.5,Fall,2013-11-02 05:00:00,True
5911,2013,11,2,6,231.0,243.0,12.0,42.2918,2400.0,48.87361389082744,3.3,1017.1,3.2,0.0,0.0,Fall,2013-11-02 06:00:00,True
5912,2013,11,2,7,221.0,174.0,10.0,42.0865,2200.0,48.87361389082744,4.3,1017.7,4.3,0.0,0.5,Fall,2013-11-02 07:00:00,True
5913,2013,11,2,8,188.0,219.0,12.0,35.5169,2600.0,48.87361389082744,6.4,1018.4,6.4,0.0,0.6,Fall,2013-11-02 08:00:00,True
5914,2013,11,2,9,238.0,281.0,12.0,60.9741,2800.0,48.87361389082744,8.2,1017.8,7.1,0.0,0.8,Fall,2013-11-02 09:00:00,True
5915,2013,11,2,10,220.0,234.0,10.0,129.5443,2400.0,48.87361389082744,11.2,1017.9,6.3,0.0,1.4,Fall,2013-11-02 10:00:00,True
5916,2013,11,2,11,240.0,243.0,23.0,130.3655,2100.0,3.6414,12.4,1016.7,6.4,0.0,1.1,Fall,2013-11-02 11:00:00,True
5917,2013,11,2,12,252.0,279.0,34.0,146.3789,2300.0,4.7124,13.3,1015.6,7.1,0.0,1.4,Fall,2013-11-02 12:00:00,True
5918,2013,11,2,13,270.0,281.0,31.0,157.4651,2200.0,13.7088,12.9,1015.3,6.5,0.0,2.5,Fall,2013-11-02 13:00:00,True
5919,2013,11,2,14,284.0,320.0,26.0,159.3128,1900.0,24.2046,13.0,1014.9,7.2,0.0,1.9,Fall,2013-11-02 14:00:00,True
5920,2013,11,2,15,355.0,320.0,20.0,143.9153,1800.0,29.1312,12.0,1014.8,7.1,0.0,1.9,Fall,2013-11-02 15:00:00,True
5921,2013,11,2,16,324.0,254.0,13.0,117.8422,1600.0,21.2058,11.0,1014.7,7.3,0.0,2.2,Fall,2013-11-02 16:00:00,True
5922,2013,11,2,17,310.0,256.0,9.0,127.0807,1700.0,8.568,9.2,1015.1,7.0,0.0,1.5,Fall,2013-11-02 17:00:00,True
5923,2013,11,2,18,314.0,255.0,7.0,125.4383,1900.0,48.87361389082744,9.8,1015.2,7.6,0.0,1.4,Fall,2013-11-02 18:00:00,True
5924,2013,11,2,19,306.0,262.0,7.0,120.3058,1900.0,48.87361389082744,9.2,1015.2,7.5,0.0,1.0,Fall,2013-11-02 19:00:00,True
5925,2013,11,2,20,305.0,249.0,8.0,112.915,2000.0,48.87361389082744,7.7,1015.5,6.6,0.0,0.8,Fall,2013-11-02 20:00:00,True
5926,2013,11,2,21,298.0,234.0,7.0,104.2924,2100.0,48.87361389082744,8.2,1016.7,7.4,0.0,1.6,Fall,2013-11-02 21:00:00,True
5927,2013,11,2,22,254.0,281.0,11.0,86.0207,2400.0,48.87361389082744,8.0,1016.7,7.1,0.0,1.0,Fall,2013-11-02 22:00:00,True
5928,2013,11,2,23,272.0,310.0,8.0,119.6899,2700.0,48.87361389082744,8.0,1016.2,7.2,0.0,0.6,Fall,2013-11-02 23:00:00,True
5929,2013,11,3,0,302.0,321.0,9.0,116.1998,2600.0,48.87361389082744,7.1,1016.3,6.4,0.0,0.8,Fall,2013-11-03 00:00:00,True
5930,2013,11,3,1,327.0,321.0,10.0,109.8355,2400.0,48.87361389082744,6.9,1016.1,6.3,0.0,0.9,Fall,2013-11-03 01:00:00,True
5931,2013,11,3,2,256.0,166.0,9.0,98.544,2100.0,48.87361389082744,7.6,1016.1,4.7,0.0,1.6,Fall,2013-11-03 02:00:00,True
5932,2013,11,3,3,43.0,43.0,6.0,61.3847,700.0,5.5692,7.4,1016.2,4.5,0.0,1.0,Fall,2013-11-03 03:00:00,False
5933,2013,11,3,4,26.0,26.0,7.0,58.3052,600.0,1.9278,11.2,1016.3,0.6,0.0,1.7,Fall,2013-11-03 04:00:00,False
5934,2013,11,3,5,14.0,14.0,14.0,36.1328,400.0,19.4922,11.5,1016.7,0.6,0.0,2.5,Fall,2013-11-03 05:00:00,False
5935,2013,11,3,6,13.0,13.0,15.0,24.8413,200.0,29.3454,8.8,1017.3,1.9,0.0,1.2,Fall,2013-11-03 06:00:00,False
5936,2013,11,3,7,12.0,12.0,13.0,19.0929,200.0,33.6294,11.5,1018.3,1.1,0.0,1.8,Fall,2013-11-03 07:00:00,False
5937,2013,11,3,8,3.0,6.0,11.0,46.1925,400.0,10.0674,14.4,1018.9,-0.1,0.0,2.6,Fall,2013-11-03 08:00:00,False
5938,2013,11,3,9,12.0,6.0,25.0,26.4837,300.0,29.5596,15.6,1019.0,-1.1,0.0,3.7,Fall,2013-11-03 09:00:00,False
5939,2013,11,3,10,3.0,6.0,17.0,16.6293,200.0,42.4116,16.1,1019.3,-1.1,0.0,5.0,Fall,2013-11-03 10:00:00,False
5940,2013,11,3,11,9.0,79.0,13.0,10.265,200.0,50.7654,17.0,1019.0,-1.2,0.0,4.8,Fall,2013-11-03 11:00:00,False
5941,2013,11,3,12,13.0,51.0,13.0,10.6756,200.0,53.55,17.9,1018.4,-0.4,0.0,2.5,Fall,2013-11-03 12:00:00,False
5942,2013,11,3,13,7.0,15.0,13.0,10.8809,200.0,55.692,18.7,1018.4,-2.3,0.0,2.7,Fall,2013-11-03 13:00:00,False
5943,2013,11,3,14,14.0,15.0,10.0,10.8809,200.0,59.3334,18.8,1018.5,-2.8,0.0,3.2,Fall,2013-11-03 14:00:00,False
5944,2013,11,3,15,3.0,6.0,6.0,9.2385,200.0,64.0458,18.2,1019.1,-2.7,0.0,2.1,Fall,2013-11-03 15:00:00,False
5945,2013,11,3,16,3.0,6.0,6.0,13.9604,200.0,56.9772,15.6,1019.6,-1.5,0.0,1.0,Fall,2013-11-03 16:00:00,False
5946,2013,11,3,17,3.0,6.0,6.0,25.0466,300.0,43.0542,10.2,1020.0,1.6,0.0,0.7,Fall,2013-11-03 17:00:00,False
5947,2013,11,3,18,29.0,86.0,8.0,50.9144,1100.0,4.0698,8.3,1020.5,1.7,0.0,0.9,Fall,2013-11-03 18:00:00,False
5948,2013,11,3,19,30.0,71.0,9.0,55.8416,1100.0,48.87361389082744,7.0,1021.4,2.9,0.0,0.5,Fall,2013-11-03 19:00:00,False
5949,2013,11,3,20,34.0,76.0,11.0,52.5568,1100.0,48.87361389082744,5.8,1021.9,1.5,0.0,0.0,Fall,2013-11-03 20:00:00,False
5950,2013,11,3,21,52.0,111.0,14.0,46.3978,1400.0,48.87361389082744,4.6,1022.4,1.1,0.0,0.0,Fall,2013-11-03 21:00:00,False
5951,2013,11,3,22,62.0,75.0,11.0,57.2787,1200.0,48.87361389082744,4.4,1022.5,2.3,0.0,0.4,Fall,2013-11-03 22:00:00,False
5952,2013,11,3,23,49.0,77.0,10.0,52.9674,800.0,48.87361389082744,3.8,1023.2,0.7,0.0,0.5,Fall,2013-11-03 23:00:00,False
5953,2013,11,4,0,46.0,92.0,11.0,50.2985,800.0,48.87361389082744,4.1,1023.3,1.3,0.0,0.6,Fall,2013-11-04 00:00:00,False
5954,2013,11,4,1,39.0,56.0,10.0,46.8084,700.0,48.87361389082744,3.3,1023.7,1.2,0.0,0.9,Fall,2013-11-04 01:00:00,False
5955,2013,11,4,2,33.0,58.0,11.0,45.9872,600.0,48.87361389082744,2.8,1023.6,1.0,0.0,0.0,Fall,2013-11-04 02:00:00,False
5956,2013,11,4,3,24.0,26.0,10.0,46.1925,600.0,48.87361389082744,4.0,1023.6,2.7,0.0,0.6,Fall,2013-11-04 03:00:00,False
5957,2013,11,4,4,30.0,52.0,11.0,42.9077,500.0,48.87361389082744,3.0,1023.4,1.0,0.0,0.4,Fall,2013-11-04 04:00:00,False
5958,2013,11,4,5,13.0,18.0,8.0,48.2455,500.0,48.87361389082744,2.3,1023.7,0.8,0.0,0.6,Fall,2013-11-04 05:00:00,False
5959,2013,11,4,6,33.0,45.0,8.0,45.3713,800.0,48.87361389082744,1.8,1023.5,0.9,0.0,0.4,Fall,2013-11-04 06:00:00,False
5960,2013,11,4,7,31.0,73.0,8.0,40.4441,1000.0,48.87361389082744,2.6,1024.2,1.9,0.0,0.6,Fall,2013-11-04 07:00:00,False
5961,2013,11,4,8,47.0,120.0,13.0,37.1593,2000.0,48.87361389082744,9.2,1024.6,1.4,0.0,0.8,Fall,2013-11-04 08:00:00,False
5962,2013,11,4,9,50.0,134.0,30.0,46.1925,2300.0,48.87361389082744,12.7,1024.4,-0.6,0.0,1.5,Fall,2013-11-04 09:00:00,False
5963,2013,11,4,10,32.0,38.0,32.0,55.431,1100.0,48.87361389082744,15.0,1024.0,-0.8,0.0,1.1,Fall,2013-11-04 10:00:00,False
5964,2013,11,4,11,17.0,127.0,30.0,58.3052,900.0,4.0698,16.0,1022.9,-1.1,0.0,2.3,Fall,2013-11-04 11:00:00,False
5965,2013,11,4,12,54.0,127.0,24.0,56.0469,600.0,19.7064,16.9,1021.8,-0.8,0.0,2.2,Fall,2013-11-04 12:00:00,False
5966,2013,11,4,13,37.0,43.0,22.0,47.219,500.0,32.7726,17.7,1020.8,-0.6,0.0,3.2,Fall,2013-11-04 13:00:00,False
5967,2013,11,4,14,24.0,30.0,17.0,39.6229,400.0,46.9098,17.4,1020.5,-2.3,0.0,3.4,Fall,2013-11-04 14:00:00,False
5968,2013,11,4,15,12.0,23.0,12.0,33.4639,400.0,48.4092,16.8,1020.2,-0.9,0.0,2.2,Fall,2013-11-04 15:00:00,False
5969,2013,11,4,16,27.0,38.0,11.0,36.7487,400.0,46.9098,14.5,1019.5,-1.2,0.0,1.8,Fall,2013-11-04 16:00:00,False
5970,2013,11,4,17,34.0,51.0,11.0,54.1992,500.0,32.9868,10.9,1019.8,1.1,0.0,1.1,Fall,2013-11-04 17:00:00,False
5971,2013,11,4,18,54.0,94.0,12.0,85.6101,1000.0,1.071,8.6,1019.7,2.6,0.0,0.1,Fall,2013-11-04 18:00:00,False
5972,2013,11,4,19,70.0,136.0,15.0,91.5638,1200.0,48.87361389082744,6.5,1019.7,2.6,0.0,0.0,Fall,2013-11-04 19:00:00,False
5973,2013,11,4,20,94.0,165.0,18.0,88.8949,1300.0,48.87361389082744,5.4,1019.6,2.9,0.0,0.0,Fall,2013-11-04 20:00:00,False
5974,2013,11,4,21,110.0,205.0,17.0,81.2988,1400.0,48.87361389082744,5.3,1019.9,3.9,0.0,0.1,Fall,2013-11-04 21:00:00,True
5975,2013,11,4,22,121.0,229.0,16.0,77.6034,2200.0,48.87361389082744,5.4,1019.2,4.0,0.0,0.8,Fall,2013-11-04 22:00:00,True
5976,2013,11,4,23,136.0,261.0,19.0,68.5702,2500.0,48.87361389082744,7.0,1019.0,1.9,0.0,0.6,Fall,2013-11-04 23:00:00,True
5977,2013,11,5,0,119.0,154.0,17.0,74.7292,2000.0,48.87361389082744,7.5,1018.6,1.6,0.0,1.0,Fall,2013-11-05 00:00:00,True
5978,2013,11,5,1,105.0,155.0,13.0,77.8087,1500.0,48.87361389082744,7.4,1018.2,3.1,0.0,0.7,Fall,2013-11-05 01:00:00,True
5979,2013,11,5,2,111.0,170.0,12.0,77.6034,1500.0,48.87361389082744,7.3,1017.8,3.3,0.0,1.4,Fall,2013-11-05 02:00:00,True
5980,2013,11,5,3,94.0,127.0,10.0,66.9278,1300.0,48.87361389082744,7.6,1017.5,3.1,0.0,1.0,Fall,2013-11-05 03:00:00,False
5981,2013,11,5,4,95.0,119.0,13.0,65.25878926575278,1400.0,48.87361389082744,7.8,1016.6,2.0,0.0,0.8,Fall,2013-11-05 04:00:00,False
5982,2013,11,5,5,92.0,106.0,16.0,68.7755,1100.0,48.87361389082744,7.9,1016.3,2.1,0.0,0.7,Fall,2013-11-05 05:00:00,False
5983,2013,11,5,6,91.0,126.0,16.0,65.0801,1100.0,48.87361389082744,7.5,1015.6,3.4,0.0,0.7,Fall,2013-11-05 06:00:00,False
5984,2013,11,5,7,87.0,154.0,13.0,57.484,1500.0,48.87361389082744,8.2,1015.7,2.2,0.0,1.0,Fall,2013-11-05 07:00:00,False
5985,2013,11,5,8,101.0,159.0,14.0,58.3052,1700.0,48.87361389082744,9.2,1015.8,3.0,0.0,1.5,Fall,2013-11-05 08:00:00,True
5986,2013,11,5,9,101.0,159.0,14.0,65.4907,1319.3535125706724,48.87361389082744,10.4,1015.3,2.7,0.0,1.2,Fall,2013-11-05 09:00:00,True
5987,2013,11,5,10,126.0,255.0,29.0,74.3186,1900.0,48.87361389082744,11.7,1015.1,3.2,0.0,1.2,Fall,2013-11-05 10:00:00,True
5988,2013,11,5,11,83.37471599100398,163.0,40.0,84.3783,1700.0,0.8568,12.9,1014.1,3.3,0.0,2.2,Fall,2013-11-05 11:00:00,False
5989,2013,11,5,12,97.0,182.0,51.0,87.2525,1500.0,4.284,12.9,1013.5,3.0,0.0,1.6,Fall,2013-11-05 12:00:00,False
5990,2013,11,5,13,166.0,185.0,49.0,91.3585,1500.0,7.497,13.8,1013.0,2.7,0.0,1.2,Fall,2013-11-05 13:00:00,True
5991,2013,11,5,14,175.0,184.0,50.0,95.0539,1500.0,11.1384,14.2,1013.0,3.9,0.0,1.1,Fall,2013-11-05 14:00:00,True
5992,2013,11,5,15,178.0,209.0,32.0,104.4977,1700.0,10.0674,13.3,1012.9,4.7,0.0,0.7,Fall,2013-11-05 15:00:00,True
5993,2013,11,5,16,195.0,207.0,35.0,122.5641,2000.0,1.9278,11.4,1012.8,5.0,0.0,1.0,Fall,2013-11-05 16:00:00,True
5994,2013,11,5,17,201.0,219.0,32.0,129.5443,2200.0,48.87361389082744,8.7,1013.0,4.3,0.0,0.2,Fall,2013-11-05 17:00:00,True
5995,2013,11,5,18,213.0,260.0,23.0,138.1669,2500.0,48.87361389082744,6.9,1013.1,3.9,0.0,0.5,Fall,2013-11-05 18:00:00,True
5996,2013,11,5,19,224.0,291.0,19.0,138.9881,2700.0,48.87361389082744,6.2,1013.3,4.5,0.0,0.5,Fall,2013-11-05 19:00:00,True
5997,2013,11,5,20,242.0,342.0,21.0,124.0012,3500.0,48.87361389082744,6.8,1013.3,4.3,0.0,1.0,Fall,2013-11-05 20:00:00,True
5998,2013,11,5,21,249.0,365.0,23.0,106.5507,3800.0,48.87361389082744,6.6,1013.1,3.9,0.0,0.5,Fall,2013-11-05 21:00:00,True
5999,2013,11,5,22,232.0,313.0,17.0,105.5242,3300.0,48.87361389082744,6.0,1013.2,3.7,0.0,0.5,Fall,2013-11-05 22:00:00,True
6000,2013,11,5,23,239.0,317.0,15.0,99.1599,2800.0,48.87361389082744,5.5,1012.8,3.3,0.0,0.7,Fall,2013-11-05 23:00:00,True
6001,2013,11,6,0,227.0,296.0,16.0,83.1465,2900.0,48.87361389082744,5.1,1012.5,3.1,0.0,0.6,Fall,2013-11-06 00:00:00,True
6002,2013,11,6,1,206.0,252.0,14.0,75.5504,2500.0,48.87361389082744,3.8,1012.2,2.8,0.0,0.2,Fall,2013-11-06 01:00:00,True
6003,2013,11,6,2,199.0,248.0,16.0,67.5437,2500.0,48.87361389082744,3.3,1011.4,2.7,0.0,0.6,Fall,2013-11-06 02:00:00,True
6004,2013,11,6,3,195.0,237.0,16.0,66.3119,2800.0,48.87361389082744,4.0,1011.2,3.1,0.0,1.0,Fall,2013-11-06 03:00:00,True
6005,2013,11,6,4,188.0,227.0,15.0,66.3119,2700.0,48.87361389082744,4.1,1010.6,2.3,0.0,1.0,Fall,2013-11-06 04:00:00,True
6006,2013,11,6,5,163.0,183.0,9.0,84.5836,1800.0,48.87361389082744,3.2,1011.0,2.0,0.0,0.5,Fall,2013-11-06 05:00:00,True
6007,2013,11,6,6,152.0,189.0,11.0,63.4377,1700.0,48.87361389082744,2.0,1010.8,1.4,0.0,0.7,Fall,2013-11-06 06:00:00,True
6008,2013,11,6,7,160.0,193.0,11.0,55.2257,2300.0,48.87361389082744,3.4,1011.1,3.1,0.0,0.5,Fall,2013-11-06 07:00:00,True
6009,2013,11,6,8,173.0,240.0,12.0,57.2787,3000.0,48.87361389082744,6.6,1011.0,4.9,0.0,0.8,Fall,2013-11-06 08:00:00,True
6010,2013,11,6,9,191.0,248.0,15.0,76.7822,3400.0,48.87361389082744,11.3,1010.6,4.5,0.0,0.9,Fall,2013-11-06 09:00:00,True
6011,2013,11,6,10,201.0,253.0,36.0,98.1334,3000.0,48.87361389082744,13.5,1010.6,4.6,0.0,0.6,Fall,2013-11-06 10:00:00,True
6012,2013,11,6,11,194.0,263.0,45.0,119.4846,2400.0,0.2142,17.7,1009.9,-3.2,0.0,4.8,Fall,2013-11-06 11:00:00,True
6013,2013,11,6,12,167.0,191.0,47.0,109.2196,2000.0,7.2828,17.8,1009.5,-6.2,0.0,2.5,Fall,2013-11-06 12:00:00,True
6014,2013,11,6,13,41.0,78.0,22.0,19.0929,400.0,48.195,17.9,1009.5,-8.3,0.0,5.1,Fall,2013-11-06 13:00:00,False
6015,2013,11,6,14,26.0,60.0,15.0,17.6558,400.0,55.2636,16.8,1010.1,-10.0,0.0,5.1,Fall,2013-11-06 14:00:00,False
6016,2013,11,6,15,19.0,136.0,10.0,13.9604,300.0,59.7618,15.8,1011.2,-11.7,0.0,6.7,Fall,2013-11-06 15:00:00,False
6017,2013,11,6,16,19.0,130.0,7.0,14.7816,300.0,56.3346,14.3,1012.0,-12.9,0.0,3.3,Fall,2013-11-06 16:00:00,False
6018,2013,11,6,17,19.0,103.0,7.0,16.8346,300.0,50.7654,13.8,1012.9,-11.6,0.0,4.9,Fall,2013-11-06 17:00:00,False
6019,2013,11,6,18,15.0,84.0,6.0,20.7353,300.0,39.627,12.9,1013.6,-10.2,0.0,3.7,Fall,2013-11-06 18:00:00,False
6020,2013,11,6,19,13.0,79.0,8.0,19.9141,300.0,37.6992,11.8,1015.0,-8.7,0.0,3.6,Fall,2013-11-06 19:00:00,False
6021,2013,11,6,20,16.0,115.0,6.0,23.4042,200.0,35.5572,10.8,1015.4,-7.5,0.0,4.5,Fall,2013-11-06 20:00:00,False
6022,2013,11,6,21,15.0,85.0,6.0,16.6293,200.0,40.698,10.5,1016.0,-7.7,0.0,5.0,Fall,2013-11-06 21:00:00,False
6023,2013,11,6,22,9.0,55.0,5.0,16.6293,200.0,37.9134,9.8,1016.2,-7.4,0.0,2.2,Fall,2013-11-06 22:00:00,False
6024,2013,11,6,23,6.0,45.0,5.0,16.8346,200.0,37.485,9.1,1016.4,-7.6,0.0,1.7,Fall,2013-11-06 23:00:00,False
6025,2013,11,7,0,11.0,20.0,6.0,18.8876,200.0,36.1998,8.7,1016.3,-6.7,0.0,2.0,Fall,2013-11-07 00:00:00,False
6026,2013,11,7,1,4.0,17.0,6.0,24.8413,200.0,28.7028,8.2,1016.6,-6.4,0.0,1.1,Fall,2013-11-07 01:00:00,False
6027,2013,11,7,2,4.0,18.0,6.0,25.0466,200.0,30.2022,5.3,1016.9,-3.3,0.0,0.8,Fall,2013-11-07 02:00:00,False
6028,2013,11,7,3,6.0,19.0,5.0,27.5102,200.0,25.4898,6.6,1016.8,-5.1,0.0,0.9,Fall,2013-11-07 03:00:00,False
6029,2013,11,7,4,3.0,8.0,7.0,26.0731,200.0,27.846,3.9,1016.4,-2.5,0.0,0.6,Fall,2013-11-07 04:00:00,False
6030,2013,11,7,5,13.0,42.0,8.0,43.3183,300.0,48.87361389082744,2.0,1016.4,-4.1,0.0,0.8,Fall,2013-11-07 05:00:00,False
6031,2013,11,7,6,17.0,49.0,8.0,44.7554,300.0,48.87361389082744,3.4,1016.5,-4.3,0.0,0.7,Fall,2013-11-07 06:00:00,False
6032,2013,11,7,7,17.0,54.0,7.0,46.8084,700.0,48.87361389082744,3.1,1016.9,-3.3,0.0,1.1,Fall,2013-11-07 07:00:00,False
6033,2013,11,7,8,22.0,90.0,10.0,44.9607,1300.0,48.87361389082744,8.3,1017.6,-4.9,0.0,0.9,Fall,2013-11-07 08:00:00,False
6034,2013,11,7,9,33.0,121.0,23.0,45.9872,1400.0,48.87361389082744,11.0,1017.4,-5.9,0.0,1.2,Fall,2013-11-07 09:00:00,False
6035,2013,11,7,10,34.0,71.0,19.0,53.378,1100.0,1.4994,11.7,1016.9,-7.7,0.0,3.1,Fall,2013-11-07 10:00:00,False
6036,2013,11,7,11,33.0,75.0,15.0,45.5766,700.0,13.7088,12.7,1015.4,-6.3,0.0,3.2,Fall,2013-11-07 11:00:00,False
6037,2013,11,7,12,26.0,47.0,14.0,41.2653,500.0,23.3478,13.7,1014.4,-6.0,0.0,2.2,Fall,2013-11-07 12:00:00,False
6038,2013,11,7,13,37.0,51.0,17.0,37.7752,500.0,30.6306,13.8,1013.6,-6.5,0.0,3.2,Fall,2013-11-07 13:00:00,False
6039,2013,11,7,14,43.0,66.0,17.0,35.5169,500.0,41.9832,13.8,1013.1,-5.9,0.0,2.3,Fall,2013-11-07 14:00:00,False
6040,2013,11,7,15,41.0,81.0,15.0,38.1858,600.0,43.2684,13.3,1012.8,-5.3,0.0,2.5,Fall,2013-11-07 15:00:00,False
6041,2013,11,7,16,47.0,65.0,16.0,43.7289,600.0,35.9856,11.5,1012.7,-4.7,0.0,1.0,Fall,2013-11-07 16:00:00,False
6042,2013,11,7,17,51.0,86.0,16.0,63.2324,700.0,18.207,8.5,1013.0,-3.1,0.0,1.3,Fall,2013-11-07 17:00:00,False
6043,2013,11,7,18,60.0,105.0,14.0,80.2723,1000.0,48.87361389082744,6.5,1013.5,-1.2,0.0,0.6,Fall,2013-11-07 18:00:00,False
6044,2013,11,7,19,66.0,120.0,17.0,79.4511,1200.0,48.87361389082744,4.3,1013.6,-0.9,0.0,0.0,Fall,2013-11-07 19:00:00,False
6045,2013,11,7,20,83.0,136.0,14.0,78.6299,1400.0,48.87361389082744,3.2,1013.9,-0.1,0.0,0.4,Fall,2013-11-07 20:00:00,False
6046,2013,11,7,21,107.0,175.0,14.0,73.2921,1800.0,48.87361389082744,2.7,1014.2,0.3,0.0,0.0,Fall,2013-11-07 21:00:00,True
6047,2013,11,7,22,104.0,175.0,14.0,65.2854,2300.0,48.87361389082744,2.7,1014.3,-0.8,0.0,1.1,Fall,2013-11-07 22:00:00,True
6048,2013,11,7,23,100.0,173.0,14.0,59.9476,2300.0,48.87361389082744,4.2,1014.5,-2.4,0.0,1.2,Fall,2013-11-07 23:00:00,False
6049,2013,11,8,0,101.0,153.0,11.0,67.1331,1800.0,48.87361389082744,3.6,1015.0,-2.4,0.0,1.1,Fall,2013-11-08 00:00:00,True
6050,2013,11,8,1,103.0,165.0,13.0,69.5967,1600.0,48.87361389082744,3.1,1015.2,-2.6,0.0,0.8,Fall,2013-11-08 01:00:00,True
6051,2013,11,8,2,106.0,154.0,10.0,63.4377,1600.0,48.87361389082744,2.4,1015.0,-2.3,0.0,0.6,Fall,2013-11-08 02:00:00,True
6052,2013,11,8,3,91.0,132.0,9.0,61.7953,1600.0,48.87361389082744,2.5,1014.9,-2.6,0.0,0.8,Fall,2013-11-08 03:00:00,False
6053,2013,11,8,4,90.0,118.0,8.0,65.25878926575278,1500.0,48.87361389082744,2.0,1014.9,-3.3,0.0,1.1,Fall,2013-11-08 04:00:00,False
6054,2013,11,8,5,82.0,103.0,7.0,54.6098,1500.0,48.87361389082744,1.7,1015.1,-3.4,0.0,1.1,Fall,2013-11-08 05:00:00,False
6055,2013,11,8,6,80.0,99.0,7.0,56.0469,1300.0,48.87361389082744,1.7,1015.6,-2.6,0.0,1.1,Fall,2013-11-08 06:00:00,False
6056,2013,11,8,7,75.0,121.0,12.0,54.8151,1500.0,48.87361389082744,3.2,1015.9,-2.8,0.0,1.0,Fall,2013-11-08 07:00:00,False
6057,2013,11,8,8,89.0,161.0,14.0,50.9144,2000.0,48.87361389082744,5.2,1016.2,-2.6,0.0,1.6,Fall,2013-11-08 08:00:00,False
6058,2013,11,8,9,87.0,135.0,31.0,58.9211,1500.0,48.87361389082744,7.1,1016.1,-2.4,0.0,1.1,Fall,2013-11-08 09:00:00,False
6059,2013,11,8,10,84.0,169.0,15.0,61.7953,1600.0,48.87361389082744,9.5,1015.5,-2.5,0.0,1.6,Fall,2013-11-08 10:00:00,False
6060,2013,11,8,11,91.0,135.0,35.0,64.4642,1400.0,0.4284,10.8,1014.5,-3.0,0.0,0.8,Fall,2013-11-08 11:00:00,False
6061,2013,11,8,12,108.0,140.0,53.0,71.2391,1600.0,2.142,11.9,1014.0,-2.0,0.0,0.8,Fall,2013-11-08 12:00:00,True
