No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,season,datetime,pollution_event
9642,2014,4,6,17,41.0,128.0,8.0,38.0,400.0,111.0,22.7,1009.4,-5.3,0.0,4.8,Spring,2014-04-06 17:00:00,False
9643,2014,4,6,18,47.0,159.0,12.0,35.0,600.0,104.0,21.5,1009.7,-4.6,0.0,2.8,Spring,2014-04-06 18:00:00,False
9644,2014,4,6,19,51.0,163.0,15.0,45.0,700.0,99.0,20.4,1010.3,-5.5,0.0,2.5,Spring,2014-04-06 19:00:00,False
9645,2014,4,6,20,59.0,180.0,19.0,54.0,800.0,86.0,19.7,1010.6,-2.6,0.0,2.8,Spring,2014-04-06 20:00:00,False
9646,2014,4,6,21,54.0,176.0,22.0,45.0,800.0,81.0,18.4,1010.8,-2.0,0.0,1.0,Spring,2014-04-06 21:00:00,False
9647,2014,4,6,22,57.0,168.0,21.0,46.0,700.0,76.0,16.8,1010.7,-1.4,0.0,0.6,Spring,2014-04-06 22:00:00,False
9648,2014,4,6,23,57.0,161.0,20.0,46.0,600.0,74.0,13.8,1010.8,0.1,0.0,0.8,Spring,2014-04-06 23:00:00,False
9649,2014,4,7,0,56.0,145.0,19.0,48.0,600.0,61.0,12.1,1010.4,0.8,0.0,1.1,Spring,2014-04-07 00:00:00,False
9650,2014,4,7,1,66.0,186.0,13.572038687514807,66.0,1100.0,14.0,10.9,1010.2,0.6,0.0,0.1,Spring,2014-04-07 01:00:00,False
9651,2014,4,7,2,71.0,121.0,17.0,43.0,1100.0,19.0,10.7,1010.2,2.0,0.0,0.8,Spring,2014-04-07 02:00:00,False
9652,2014,4,7,3,66.0,164.0,11.0,44.0,600.0,21.0,9.0,1010.3,2.3,0.0,0.6,Spring,2014-04-07 03:00:00,False
9653,2014,4,7,4,59.0,149.0,11.0,69.0,600.0,3.0,8.3,1010.4,1.7,0.0,0.4,Spring,2014-04-07 04:00:00,False
9654,2014,4,7,5,75.0,187.0,5.0,69.0,200.0,2.0,9.1,1010.7,1.3,0.0,1.5,Spring,2014-04-07 05:00:00,False
9655,2014,4,7,6,70.0,190.0,11.0,85.0,800.0,2.0,10.3,1010.9,2.1,0.0,1.2,Spring,2014-04-07 06:00:00,False
9656,2014,4,7,7,94.0,196.0,17.0,75.0,800.0,6.0,13.6,1011.2,2.5,0.0,1.5,Spring,2014-04-07 07:00:00,False
9657,2014,4,7,8,102.0,230.0,31.0,80.0,1000.0,8.0,15.4,1011.5,2.9,0.0,2.3,Spring,2014-04-07 08:00:00,True
9658,2014,4,7,9,115.0,248.0,36.0,73.0,900.0,27.0,17.5,1011.3,0.6,0.0,2.2,Spring,2014-04-07 09:00:00,True
9659,2014,4,7,10,107.0,222.0,32.0,57.0,800.0,54.0,19.5,1010.8,0.5,0.0,1.8,Spring,2014-04-07 10:00:00,True
9660,2014,4,7,11,108.0,222.0,33.0,57.0,800.0,54.0,21.4,1010.1,0.5,0.0,2.4,Spring,2014-04-07 11:00:00,True
9661,2014,4,7,12,99.0,166.0,27.0,44.0,700.0,100.0,22.4,1009.4,-0.4,0.0,1.5,Spring,2014-04-07 12:00:00,False
9662,2014,4,7,13,110.0,165.0,25.0,45.0,700.0,122.0,24.1,1008.6,0.4,0.0,2.2,Spring,2014-04-07 13:00:00,True
9663,2014,4,7,14,105.0,134.0,25.0,64.0,700.0,122.0,24.7,1007.8,0.2,0.0,2.2,Spring,2014-04-07 14:00:00,True
9664,2014,4,7,15,117.0,178.0,27.0,96.0,700.0,112.0,25.0,1007.4,-0.2,0.0,2.9,Spring,2014-04-07 15:00:00,True
9665,2014,4,7,16,112.0,171.0,22.0,102.0,600.0,138.0,24.1,1007.2,1.0,0.0,2.4,Spring,2014-04-07 16:00:00,True
9666,2014,4,7,17,119.0,140.0,21.0,83.0,600.0,165.0,23.2,1007.4,0.9,0.0,1.6,Spring,2014-04-07 17:00:00,True
9667,2014,4,7,18,108.0,151.0,21.0,43.0,700.0,188.0,20.9,1008.0,2.2,0.0,1.1,Spring,2014-04-07 18:00:00,True
9668,2014,4,7,19,136.0,210.0,26.0,53.0,900.0,164.0,19.8,1008.8,3.0,0.0,1.1,Spring,2014-04-07 19:00:00,True
9669,2014,4,7,20,144.0,217.0,28.0,64.0,1000.0,122.0,18.4,1009.4,4.2,0.0,0.7,Spring,2014-04-07 20:00:00,True
9670,2014,4,7,21,162.0,234.0,33.0,60.0,1200.0,109.0,16.1,1009.9,5.7,0.0,0.8,Spring,2014-04-07 21:00:00,True
9671,2014,4,7,22,177.0,265.0,34.0,71.0,1400.0,88.0,15.4,1010.4,4.4,0.0,1.5,Spring,2014-04-07 22:00:00,True
9672,2014,4,7,23,201.0,283.0,35.0,76.0,1400.0,69.0,15.4,1010.9,5.6,0.0,1.9,Spring,2014-04-07 23:00:00,True
9673,2014,4,8,0,170.0,246.0,36.0,77.0,1600.0,39.0,14.5,1011.2,5.8,0.0,1.1,Spring,2014-04-08 00:00:00,True
9674,2014,4,8,1,158.0,223.0,36.0,99.0,1600.0,5.0,13.4,1011.3,5.8,0.0,1.1,Spring,2014-04-08 01:00:00,True
9675,2014,4,8,2,144.0,206.0,35.0,93.0,1700.0,4.0,12.8,1011.3,5.7,0.0,1.0,Spring,2014-04-08 02:00:00,True
9676,2014,4,8,3,143.0,184.0,29.0,87.0,1500.0,8.0,10.7,1011.4,5.7,0.0,0.4,Spring,2014-04-08 03:00:00,True
9677,2014,4,8,4,138.0,180.0,32.0,94.0,1400.0,4.0,9.4,1011.5,5.6,0.0,0.5,Spring,2014-04-08 04:00:00,True
9678,2014,4,8,5,143.0,194.0,27.0,96.0,1400.0,2.0,9.2,1011.8,5.7,0.0,0.4,Spring,2014-04-08 05:00:00,True
9679,2014,4,8,6,146.0,192.0,20.0,95.0,1400.0,2.0,10.2,1012.4,5.8,0.0,0.8,Spring,2014-04-08 06:00:00,True
9680,2014,4,8,7,146.0,192.0,20.0,95.0,1400.0,2.0,13.4,1012.7,5.5,0.0,0.6,Spring,2014-04-08 07:00:00,True
9681,2014,4,8,8,161.0,216.0,49.0,83.0,1500.0,10.0,16.3,1012.6,5.0,0.0,0.7,Spring,2014-04-08 08:00:00,True
9682,2014,4,8,9,171.0,255.0,56.0,82.0,1500.0,23.0,17.9,1012.5,5.5,0.0,0.9,Spring,2014-04-08 09:00:00,True
9683,2014,4,8,10,175.0,241.0,49.0,75.0,1600.0,42.0,19.9,1011.7,5.9,0.0,2.0,Spring,2014-04-08 10:00:00,True
9684,2014,4,8,11,187.0,242.0,52.0,66.0,1600.0,72.0,21.4,1010.6,6.1,0.0,1.4,Spring,2014-04-08 11:00:00,True
9685,2014,4,8,12,190.0,242.0,52.0,52.0,1500.0,119.0,23.2,1009.6,5.6,0.0,3.3,Spring,2014-04-08 12:00:00,True
9686,2014,4,8,13,196.0,245.0,57.0,57.0,1400.0,136.0,24.5,1008.7,3.2,0.0,3.0,Spring,2014-04-08 13:00:00,True
9687,2014,4,8,14,196.0,245.0,46.0,55.0,1300.0,178.0,25.0,1007.7,3.0,0.0,3.0,Spring,2014-04-08 14:00:00,True
9688,2014,4,8,15,85.0,162.0,36.0,53.0,1200.0,196.0,25.1,1006.8,1.9,0.0,3.9,Spring,2014-04-08 15:00:00,False
9689,2014,4,8,16,85.0,162.0,36.0,53.0,1200.0,196.0,24.7,1006.4,3.3,0.0,3.4,Spring,2014-04-08 16:00:00,False
9690,2014,4,8,17,182.0,243.0,46.0,44.0,1200.0,221.0,23.8,1006.5,2.6,0.0,2.2,Spring,2014-04-08 17:00:00,True
9691,2014,4,8,18,157.0,197.0,48.0,42.0,1200.0,212.0,22.6,1006.7,4.1,0.0,1.8,Spring,2014-04-08 18:00:00,True
9692,2014,4,8,19,79.49160200286961,98.7370263066404,13.572038687514807,43.90886473782605,1187.0639785927142,55.20132076247208,21.8,1007.3,5.2,0.0,1.6,Spring,2014-04-08 19:00:00,False
9693,2014,4,8,20,189.0,260.0,40.0,75.0,1100.0,137.0,21.1,1007.6,5.8,0.0,1.6,Spring,2014-04-08 20:00:00,True
9694,2014,4,8,21,171.0,246.0,35.0,78.0,1100.0,118.0,20.1,1007.6,6.1,0.0,1.9,Spring,2014-04-08 21:00:00,True
9695,2014,4,8,22,171.0,246.0,35.0,78.0,1100.0,118.0,19.7,1007.5,5.7,0.0,2.4,Spring,2014-04-08 22:00:00,True
9696,2014,4,8,23,159.0,208.0,29.0,89.0,1000.0,81.0,19.0,1007.0,6.1,0.0,2.2,Spring,2014-04-08 23:00:00,True
9697,2014,4,9,0,159.0,208.0,29.0,89.0,1000.0,81.0,18.1,1006.5,7.2,0.0,2.1,Spring,2014-04-09 00:00:00,True
9698,2014,4,9,1,143.0,230.0,25.0,77.0,1000.0,69.0,17.2,1006.3,8.1,0.0,2.1,Spring,2014-04-09 01:00:00,True
9699,2014,4,9,2,131.0,199.0,23.0,68.0,1000.0,64.0,16.6,1005.9,8.3,0.0,1.5,Spring,2014-04-09 02:00:00,True
9700,2014,4,9,3,155.0,227.0,22.0,75.0,1200.0,40.0,15.2,1005.7,8.7,0.0,1.2,Spring,2014-04-09 03:00:00,True
9701,2014,4,9,4,155.0,227.0,22.0,75.0,1200.0,40.0,13.9,1005.5,8.9,0.0,0.7,Spring,2014-04-09 04:00:00,True
9702,2014,4,9,5,154.0,200.0,17.0,58.0,1200.0,42.0,14.2,1006.1,9.2,0.0,0.9,Spring,2014-04-09 05:00:00,True
9703,2014,4,9,6,161.0,203.0,14.0,64.0,2000.0,33.0,13.8,1006.4,9.4,0.0,0.4,Spring,2014-04-09 06:00:00,True
9704,2014,4,9,7,162.0,196.0,12.0,68.0,1300.0,24.0,16.0,1006.9,9.6,0.0,0.1,Spring,2014-04-09 07:00:00,True
9705,2014,4,9,8,164.0,223.0,19.0,81.0,1500.0,19.0,18.6,1006.9,10.2,0.0,1.0,Spring,2014-04-09 08:00:00,True
9706,2014,4,9,9,175.0,233.0,26.0,70.0,1400.0,36.0,21.7,1006.2,9.2,0.0,2.9,Spring,2014-04-09 09:00:00,True
9707,2014,4,9,10,182.0,220.0,26.0,75.0,1300.0,56.0,25.7,1005.5,3.6,0.0,3.1,Spring,2014-04-09 10:00:00,True
9708,2014,4,9,11,158.0,163.0,29.0,70.0,1200.0,102.0,28.6,1004.5,-2.5,0.0,4.7,Spring,2014-04-09 11:00:00,True
9709,2014,4,9,12,106.0,53.0,19.0,55.0,800.0,116.0,29.4,1004.3,-4.2,0.0,4.6,Spring,2014-04-09 12:00:00,True
9710,2014,4,9,13,106.0,53.0,19.0,55.0,800.0,116.0,29.2,1005.0,-2.1,0.0,3.6,Spring,2014-04-09 13:00:00,True
9711,2014,4,9,14,63.0,228.0,8.0,59.0,400.0,95.0,29.0,1005.2,-3.3,0.0,6.1,Spring,2014-04-09 14:00:00,False
9712,2014,4,9,15,61.0,168.0,7.0,75.0,400.0,70.0,28.1,1005.7,-4.0,0.0,5.6,Spring,2014-04-09 15:00:00,False
9713,2014,4,9,16,55.0,306.0,4.0,66.0,200.0,47.0,27.1,1006.5,-3.7,0.0,4.8,Spring,2014-04-09 16:00:00,False
9714,2014,4,9,17,74.0,379.0,3.0,50.0,300.0,64.0,26.3,1007.4,-3.3,0.0,3.1,Spring,2014-04-09 17:00:00,False
9715,2014,4,9,18,74.0,379.0,3.0,50.0,300.0,64.0,24.2,1009.5,2.9,0.0,4.0,Spring,2014-04-09 18:00:00,False
9716,2014,4,9,19,67.0,410.0,2.0,23.0,300.0,100.0,22.2,1011.5,1.2,0.0,2.7,Spring,2014-04-09 19:00:00,False
9717,2014,4,9,20,70.0,421.0,4.0,25.0,500.0,104.0,20.9,1013.5,-0.4,0.0,1.6,Spring,2014-04-09 20:00:00,False
9718,2014,4,9,21,77.0,232.0,22.0,26.0,900.0,135.0,19.7,1014.5,-1.5,0.0,2.9,Spring,2014-04-09 21:00:00,False
9719,2014,4,9,22,76.0,300.0,16.0,20.0,700.0,138.0,18.8,1015.7,-1.1,0.0,1.9,Spring,2014-04-09 22:00:00,False
9720,2014,4,9,23,81.0,395.0,16.0,21.0,800.0,122.0,17.8,1017.0,0.9,0.0,2.1,Spring,2014-04-09 23:00:00,False
9721,2014,4,10,0,93.0,485.0,18.0,28.0,800.0,101.0,16.4,1017.3,3.4,0.0,1.2,Spring,2014-04-10 00:00:00,False
9722,2014,4,10,1,214.0,494.0,18.0,46.0,1800.0,46.0,15.5,1017.8,3.3,0.0,1.1,Spring,2014-04-10 01:00:00,True
9723,2014,4,10,2,127.0,443.0,13.572038687514807,36.0,1187.0639785927142,23.0,14.8,1017.9,3.6,0.0,0.1,Spring,2014-04-10 02:00:00,True
9724,2014,4,10,3,123.0,430.0,4.0,6.0,1187.0639785927142,23.0,13.8,1018.2,3.8,0.0,0.5,Spring,2014-04-10 03:00:00,True
9725,2014,4,10,4,116.0,417.0,24.0,71.0,1700.0,55.20132076247208,14.2,1018.1,3.6,0.0,1.2,Spring,2014-04-10 04:00:00,True
9726,2014,4,10,5,110.0,425.0,10.0,71.0,800.0,7.0,13.8,1019.2,3.8,0.0,1.6,Spring,2014-04-10 05:00:00,True
9727,2014,4,10,6,113.0,435.0,33.0,83.0,2200.0,2.0,14.1,1019.9,3.2,0.0,1.8,Spring,2014-04-10 06:00:00,True
9728,2014,4,10,7,112.0,444.0,36.0,79.0,2000.0,4.0,14.6,1020.1,1.8,0.0,1.6,Spring,2014-04-10 07:00:00,True
9729,2014,4,10,8,90.0,543.0,32.0,65.0,1500.0,17.0,15.4,1020.5,2.2,0.0,2.1,Spring,2014-04-10 08:00:00,False
9730,2014,4,10,9,90.0,543.0,32.0,65.0,1500.0,17.0,16.3,1020.7,0.8,0.0,2.4,Spring,2014-04-10 09:00:00,False
9731,2014,4,10,10,90.0,552.0,29.0,63.0,1400.0,24.0,16.6,1020.5,-1.1,0.0,2.7,Spring,2014-04-10 10:00:00,False
9732,2014,4,10,11,87.0,431.0,37.0,44.0,1600.0,52.0,17.1,1020.1,-1.1,0.0,2.3,Spring,2014-04-10 11:00:00,False
9733,2014,4,10,12,73.0,384.0,30.0,39.0,1300.0,60.0,17.4,1019.4,-0.8,0.0,2.4,Spring,2014-04-10 12:00:00,False
9734,2014,4,10,13,66.0,375.0,26.0,39.0,2000.0,65.0,18.1,1018.6,-0.7,0.0,2.1,Spring,2014-04-10 13:00:00,False
9735,2014,4,10,14,69.0,375.0,25.0,38.0,1100.0,71.0,18.2,1017.6,-1.6,0.0,2.1,Spring,2014-04-10 14:00:00,False
9736,2014,4,10,15,61.0,312.0,21.0,36.0,1000.0,78.0,17.6,1016.9,-5.0,0.0,1.8,Spring,2014-04-10 15:00:00,False
9737,2014,4,10,16,41.0,206.0,12.0,23.0,800.0,93.0,17.5,1016.8,-3.3,0.0,1.6,Spring,2014-04-10 16:00:00,False
9738,2014,4,10,17,50.0,237.0,15.0,28.0,900.0,87.0,17.1,1016.8,-2.6,0.0,2.2,Spring,2014-04-10 17:00:00,False
9739,2014,4,10,18,53.0,247.0,21.0,41.0,1100.0,74.0,15.9,1016.8,-2.6,0.0,1.0,Spring,2014-04-10 18:00:00,False
9740,2014,4,10,19,56.0,254.0,20.0,44.0,1100.0,69.0,14.8,1017.2,-1.8,0.0,0.8,Spring,2014-04-10 19:00:00,False
9741,2014,4,10,20,60.0,265.0,23.0,56.0,1300.0,53.0,14.4,1017.7,-1.3,0.0,0.7,Spring,2014-04-10 20:00:00,False
9742,2014,4,10,21,70.0,281.0,25.0,65.0,1400.0,39.0,14.5,1017.9,-0.8,0.0,0.1,Spring,2014-04-10 21:00:00,False
9743,2014,4,10,22,92.0,303.0,27.0,67.0,1400.0,34.0,14.5,1017.9,0.0,0.0,0.9,Spring,2014-04-10 22:00:00,False
9744,2014,4,10,23,85.0,322.0,26.0,79.0,1500.0,18.0,14.5,1017.3,1.7,0.0,0.9,Spring,2014-04-10 23:00:00,False
9745,2014,4,11,0,93.0,352.0,21.0,95.0,1700.0,2.0,14.2,1017.1,0.8,0.0,1.4,Spring,2014-04-11 00:00:00,False
9746,2014,4,11,1,103.0,350.0,28.0,90.0,1700.0,2.0,13.7,1017.1,-0.4,0.0,2.0,Spring,2014-04-11 01:00:00,True
9747,2014,4,11,2,96.0,298.0,28.0,71.0,1400.0,2.0,13.5,1017.2,0.1,0.0,1.6,Spring,2014-04-11 02:00:00,False
9748,2014,4,11,3,75.0,209.0,2.0,2.0,1400.0,2.0,13.1,1017.0,0.5,0.0,2.8,Spring,2014-04-11 03:00:00,False
9749,2014,4,11,4,69.0,185.0,2.0,2.0,1187.0639785927142,2.0,12.9,1016.9,-0.7,0.0,1.4,Spring,2014-04-11 04:00:00,False
9750,2014,4,11,5,56.0,78.0,2.0,2.0,1187.0639785927142,31.0,13.0,1016.9,-0.7,0.0,1.4,Spring,2014-04-11 05:00:00,False
9751,2014,4,11,6,20.0,25.0,2.0,2.0,1187.0639785927142,75.0,13.3,1017.0,-1.1,0.0,1.9,Spring,2014-04-11 06:00:00,False
9752,2014,4,11,7,9.0,16.0,2.0,2.0,1187.0639785927142,61.0,13.1,1017.7,1.4,0.0,2.0,Spring,2014-04-11 07:00:00,False
9753,2014,4,11,8,53.0,150.0,2.0,2.0,1187.0639785927142,26.0,13.4,1018.1,2.3,0.0,0.8,Spring,2014-04-11 08:00:00,False
9754,2014,4,11,9,56.0,109.0,2.0,2.0,1187.0639785927142,41.0,13.7,1018.3,0.7,0.0,1.6,Spring,2014-04-11 09:00:00,False
9755,2014,4,11,10,56.0,72.0,12.0,42.0,600.0,65.0,14.2,1017.8,0.1,0.0,1.5,Spring,2014-04-11 10:00:00,False
9756,2014,4,11,11,42.0,51.0,11.0,31.0,500.0,85.0,15.8,1016.5,0.0,0.0,1.7,Spring,2014-04-11 11:00:00,False
9757,2014,4,11,12,23.0,27.0,7.0,20.0,400.0,100.0,16.5,1015.7,-2.6,0.0,1.9,Spring,2014-04-11 12:00:00,False
9758,2014,4,11,13,13.0,13.0,5.0,11.0,300.0,119.0,17.5,1014.7,-2.2,0.0,1.6,Spring,2014-04-11 13:00:00,False
9759,2014,4,11,14,13.0,13.0,5.0,13.0,300.0,119.0,17.8,1014.0,-2.5,0.0,1.7,Spring,2014-04-11 14:00:00,False
9760,2014,4,11,15,35.0,48.0,7.0,24.0,400.0,104.0,17.4,1013.4,-2.9,0.0,1.1,Spring,2014-04-11 15:00:00,False
9761,2014,4,11,16,45.0,56.0,9.0,26.0,400.0,109.0,17.2,1013.0,-2.5,0.0,2.2,Spring,2014-04-11 16:00:00,False
9762,2014,4,11,17,52.0,63.0,9.0,30.0,500.0,115.0,16.6,1012.8,-3.0,0.0,3.0,Spring,2014-04-11 17:00:00,False
9763,2014,4,11,18,49.0,63.0,13.0,33.0,600.0,121.0,15.7,1013.1,-2.3,0.0,1.8,Spring,2014-04-11 18:00:00,False
9764,2014,4,11,19,57.0,80.0,27.0,48.0,1100.0,86.0,14.7,1013.7,-1.4,0.0,1.9,Spring,2014-04-11 19:00:00,False
9765,2014,4,11,20,62.0,103.0,30.0,54.0,1300.0,64.0,13.8,1014.2,-1.0,0.0,1.0,Spring,2014-04-11 20:00:00,False
9766,2014,4,11,21,71.0,120.0,40.0,63.0,1800.0,43.0,12.7,1014.3,0.1,0.0,1.4,Spring,2014-04-11 21:00:00,False
9767,2014,4,11,22,89.0,141.0,52.0,85.0,2300.0,19.0,11.7,1014.3,0.4,0.0,1.0,Spring,2014-04-11 22:00:00,False
9768,2014,4,11,23,104.0,152.0,57.0,111.0,2600.0,2.0,10.5,1014.2,3.1,0.0,0.0,Spring,2014-04-11 23:00:00,True
9769,2014,4,12,0,104.0,161.0,51.0,114.0,2700.0,2.0,9.8,1014.1,1.9,0.0,0.9,Spring,2014-04-12 00:00:00,True
9770,2014,4,12,1,104.0,181.0,30.0,107.0,2700.0,2.0,9.2,1013.7,2.7,0.0,0.8,Spring,2014-04-12 01:00:00,True
9771,2014,4,12,2,98.0,141.0,23.0,99.0,2400.0,2.0,9.2,1013.3,1.6,0.0,1.1,Spring,2014-04-12 02:00:00,False
9772,2014,4,12,3,101.0,175.0,21.0,95.0,2300.0,2.0,8.8,1013.0,1.2,0.0,1.6,Spring,2014-04-12 03:00:00,True
9773,2014,4,12,4,101.0,144.0,21.0,90.0,2000.0,2.0,8.3,1013.1,1.2,0.0,1.0,Spring,2014-04-12 04:00:00,True
9774,2014,4,12,5,99.0,122.0,20.0,89.0,1700.0,2.0,8.0,1013.4,1.2,0.0,0.8,Spring,2014-04-12 05:00:00,False
9775,2014,4,12,6,84.0,112.0,25.0,82.0,1500.0,2.0,8.9,1013.9,1.1,0.0,1.0,Spring,2014-04-12 06:00:00,False
9776,2014,4,12,7,74.0,105.0,26.0,72.0,1300.0,4.0,11.6,1014.2,0.7,0.0,1.1,Spring,2014-04-12 07:00:00,False
9777,2014,4,12,8,73.0,116.0,29.0,69.0,1400.0,8.0,13.9,1014.3,0.5,0.0,0.9,Spring,2014-04-12 08:00:00,False
9778,2014,4,12,9,94.0,153.0,28.0,84.0,1700.0,8.0,16.8,1014.3,0.0,0.0,1.4,Spring,2014-04-12 09:00:00,False
9779,2014,4,12,10,135.0,166.0,32.0,87.0,1800.0,23.0,18.2,1013.9,-0.6,0.0,1.4,Spring,2014-04-12 10:00:00,True
9780,2014,4,12,11,159.0,185.0,34.0,101.0,1800.0,50.0,19.6,1013.2,-1.0,0.0,2.4,Spring,2014-04-12 11:00:00,True
9781,2014,4,12,12,119.0,137.0,38.0,92.0,1800.0,74.0,20.6,1012.1,-1.9,0.0,3.2,Spring,2014-04-12 12:00:00,True
9782,2014,4,12,13,143.0,150.0,29.0,88.0,1500.0,91.0,20.9,1011.3,-1.6,0.0,3.8,Spring,2014-04-12 13:00:00,True
9783,2014,4,12,14,399.0,129.0,24.0,60.0,1200.0,125.0,21.1,1010.6,-1.5,0.0,2.4,Spring,2014-04-12 14:00:00,True
9784,2014,4,12,15,95.0,105.0,24.0,45.0,1200.0,155.0,21.3,1010.1,-1.3,0.0,2.0,Spring,2014-04-12 15:00:00,False
9785,2014,4,12,16,73.0,113.0,23.0,40.0,1200.0,162.0,21.2,1010.3,-0.8,0.0,2.0,Spring,2014-04-12 16:00:00,False
9786,2014,4,12,17,354.0,116.0,25.0,35.0,1200.0,168.0,20.1,1011.1,-1.1,0.0,0.8,Spring,2014-04-12 17:00:00,True
9787,2014,4,12,18,108.0,125.0,29.0,40.0,1200.0,158.0,19.0,1010.6,-0.4,0.0,1.5,Spring,2014-04-12 18:00:00,True
9788,2014,4,12,19,116.0,123.0,34.0,62.0,1200.0,113.0,17.9,1011.9,0.5,0.0,1.7,Spring,2014-04-12 19:00:00,True
9789,2014,4,12,20,141.0,161.0,37.0,66.0,1300.0,95.0,16.6,1012.3,0.7,0.0,1.7,Spring,2014-04-12 20:00:00,True
9790,2014,4,12,21,134.0,181.0,40.0,83.0,1400.0,69.0,15.5,1012.7,1.2,0.0,1.5,Spring,2014-04-12 21:00:00,True
9791,2014,4,12,22,113.0,154.0,32.0,66.0,1300.0,56.0,14.2,1013.3,1.8,0.0,1.1,Spring,2014-04-12 22:00:00,True
9792,2014,4,12,23,91.0,161.0,37.0,78.0,1500.0,36.0,13.0,1013.7,2.8,0.0,1.1,Spring,2014-04-12 23:00:00,False
9793,2014,4,13,0,102.0,177.0,33.0,100.0,1500.0,14.0,12.9,1013.6,2.7,0.0,1.1,Spring,2014-04-13 00:00:00,True
9794,2014,4,13,1,130.0,152.0,33.0,74.0,1200.0,13.0,12.7,1013.7,3.6,0.0,1.3,Spring,2014-04-13 01:00:00,True
9795,2014,4,13,2,102.0,159.0,13.572038687514807,45.0,1200.0,16.0,11.8,1013.8,4.0,0.0,0.9,Spring,2014-04-13 02:00:00,True
9796,2014,4,13,3,102.0,182.0,17.0,56.0,1187.0639785927142,16.0,10.1,1013.6,5.3,0.0,1.0,Spring,2014-04-13 03:00:00,True
9797,2014,4,13,4,110.0,184.0,16.0,71.0,700.0,55.20132076247208,9.0,1013.7,4.6,0.0,1.1,Spring,2014-04-13 04:00:00,True
9798,2014,4,13,5,118.0,162.0,6.0,71.0,300.0,2.0,9.2,1014.1,4.6,0.0,1.2,Spring,2014-04-13 05:00:00,True
9799,2014,4,13,6,127.0,176.0,9.0,79.0,1000.0,2.0,10.2,1014.8,5.2,0.0,1.2,Spring,2014-04-13 06:00:00,True
9800,2014,4,13,7,127.0,181.0,12.0,78.0,1000.0,2.0,12.6,1015.4,6.0,0.0,1.5,Spring,2014-04-13 07:00:00,True
9801,2014,4,13,8,139.0,212.0,31.0,78.0,1200.0,7.0,14.6,1015.7,5.7,0.0,1.9,Spring,2014-04-13 08:00:00,True
9802,2014,4,13,9,160.0,218.0,42.0,69.0,1300.0,27.0,16.3,1015.8,6.1,0.0,2.3,Spring,2014-04-13 09:00:00,True
9803,2014,4,13,10,190.0,219.0,45.0,63.0,1500.0,49.0,18.5,1015.3,6.3,0.0,1.5,Spring,2014-04-13 10:00:00,True
9804,2014,4,13,11,200.0,214.0,41.0,56.0,1500.0,77.0,20.4,1014.6,5.2,0.0,1.6,Spring,2014-04-13 11:00:00,True
9805,2014,4,13,12,187.0,216.0,43.0,68.0,1500.0,105.0,21.7,1014.0,5.6,0.0,2.4,Spring,2014-04-13 12:00:00,True
9806,2014,4,13,13,184.0,190.0,35.0,56.0,1300.0,155.0,23.1,1013.0,5.0,0.0,1.5,Spring,2014-04-13 13:00:00,True
9807,2014,4,13,14,196.0,209.0,31.0,62.0,1200.0,179.0,23.3,1012.0,4.7,0.0,3.8,Spring,2014-04-13 14:00:00,True
9808,2014,4,13,15,168.0,192.0,28.0,58.0,1100.0,216.0,23.9,1011.3,5.3,0.0,2.7,Spring,2014-04-13 15:00:00,True
9809,2014,4,13,16,180.0,186.0,25.0,50.0,1000.0,232.0,23.5,1011.2,5.4,0.0,3.1,Spring,2014-04-13 16:00:00,True
9810,2014,4,13,17,176.0,198.0,25.0,41.0,1000.0,243.0,22.7,1011.5,6.4,0.0,1.6,Spring,2014-04-13 17:00:00,True
9811,2014,4,13,18,155.0,187.0,24.0,36.0,1100.0,225.0,21.0,1012.2,6.9,0.0,1.6,Spring,2014-04-13 18:00:00,True
9812,2014,4,13,19,173.0,217.0,28.0,50.0,1200.0,195.0,19.6,1012.9,7.0,0.0,1.3,Spring,2014-04-13 19:00:00,True
9813,2014,4,13,20,206.0,257.0,31.0,60.0,1400.0,166.0,19.1,1013.6,7.2,0.0,1.9,Spring,2014-04-13 20:00:00,True
9814,2014,4,13,21,224.0,280.0,33.0,63.0,1800.0,154.0,17.6,1013.9,9.0,0.0,1.1,Spring,2014-04-13 21:00:00,True
9815,2014,4,13,22,239.0,360.0,40.0,78.0,2000.0,99.0,16.6,1014.1,9.3,0.0,1.1,Spring,2014-04-13 22:00:00,True
9816,2014,4,13,23,253.0,313.0,47.0,104.0,1700.0,41.0,15.7,1014.3,9.4,0.0,1.1,Spring,2014-04-13 23:00:00,True
9817,2014,4,14,0,251.0,289.0,46.0,98.0,1700.0,30.0,14.9,1014.3,9.0,0.0,1.3,Spring,2014-04-14 00:00:00,True
9818,2014,4,14,1,215.0,238.0,40.0,67.0,1800.0,47.0,14.5,1014.1,8.9,0.0,1.1,Spring,2014-04-14 01:00:00,True
9819,2014,4,14,2,207.0,229.0,39.0,63.0,1700.0,46.0,14.0,1014.1,8.8,0.0,0.4,Spring,2014-04-14 02:00:00,True
9820,2014,4,14,3,209.0,241.0,34.0,75.0,1700.0,27.0,13.4,1013.6,8.7,0.0,1.5,Spring,2014-04-14 03:00:00,True
